station_id,name,lat,lon
7530,Sherbourne St N / Elm Ave,43.6752732,-79.3778458
7531,541 Huron St - SMART,43.670206,-79.402643
7533,Housey St / Dan Leckie Way,43.6380413,-79.39783469999999
7534,Walnut Ave / Queen St W,43.645469,-79.411084
7535,Wolsley St / Palmerston Ave - SMART,43.647497,-79.406691
7536,Palmerston Ave / Dundas St W,43.651603,-79.408346
7537,Euclid Ave / Herrick St - SMART,43.661559,-79.413845
7538,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856
7539,Davisville Ave / Pailton Cres,43.69933,-79.39199
7540,Alvin Ave / St Clair Ave E,43.68871,-79.39264
7541,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528
7542,Queen St W / John St,43.650077,-79.391291
7543,Nassau St / Bellevue Ave,43.6550458,-79.4034475
7544,Foster Pl / Elizabeth St,43.654565,-79.384679
7545,Baldwin St / Henry St,43.6560758,-79.393259
7546,Ross St / Cecil St - SMART,43.6568254,-79.3966159
7547,Orde St / McCaul St,43.6580442,-79.3927404
7548,St Joseph St / Bay St - SMART,43.6657049,-79.3873183
7549,439 Sherbourne St,43.666051,-79.374161
7551,The Esplanade / Hahn Pl,43.649709,-79.364184
7552,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999
7553,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768
7554,Humber College,43.5961692,-79.5160575
7555,Royal York Rd / Mimico Ave,43.612063,-79.496573
7556,Windsor St / Newcastle St,43.6171635,-79.4971065
7557,The Queensway / High St,43.630874,-79.482407
7558,Berry Rd / Bell Manor Dr,43.63732,-79.489083
7559,Swansea Community Centre,43.6438036,-79.4770327
7560,Glenwood Ave / Runnymede Rd,43.656845,-79.478479
7561,Annette St / Jane St,43.658574,-79.487246
7562,Priscilla  Ave / Dundas St W,43.664665,-79.489385
7563,St Clair Ave W / Castleton Ave,43.668496,-79.485426
7564,Durie St / Dundas St W,43.665523,-79.484892
7565,St Clair Ave W / Gunns Rd,43.672079,-79.470171
7566,Weston Rd / St Clair Ave W - SMART,43.673019,-79.467994
7567,Weston Lions Park,43.698841,-79.519472
7568,Jameson Ave / Queen St W,43.63985,-79.43703
7569,Toronto Inukshuk Park,43.6323994,-79.40978179999999
7570,Carlaw Ave / Dundas St E,43.665076,-79.341509
7571,Highfield Rd / Gerrard St E,43.671771,-79.324961
7572,Cosburn Ave / Durant Ave,43.6935477,-79.3301658
7575,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001
7576,Front St E / Bayview Avenue,43.6535,-79.354068
7577,Oak St / Sumach St,43.6617908,-79.361515
7578,Oak St / Parliament St,43.66081,-79.366238
7579,Glebe Rd W / Yonge St,43.7005976,-79.397345
7580,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073
7581,High Park Ave / Dundas St W,43.6653032,-79.4701178
7582,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028
7583,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942
7584,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943
7585,Sentinel Rd / Finch Hydro Corridor,43.7641485,-79.5012809
7586,Finch West Subway Station,43.76521,-79.491281
7587,Dufferin St / Finch Hydro Recreational Trail,43.7724019,-79.4675395
7588,G Ross Lord Park,43.7781116,-79.467963
7589,Torresdale Ave / Antibes Dr,43.77953,-79.45233
7590,Esther Shiner Stadium,43.7774374,-79.4447096
7591,Elwood Blvd / Avenue Rd,43.707049,-79.40966
7593,Roehampton St / Bayview Ave,43.711751,-79.378615
7594,Fleming Cres / Bayview Ave,43.707045,-79.375437
7595,Moore Park,43.693256,-79.383238
7596,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681
7597,Yonge St / Golfdale Rd,43.732016,-79.403637
7598,Teddington Park Ave,43.732975,-79.40401
7599,Richmond St W / York St,43.650745,-79.383633
7600,Russell St / Huron St - SMART,43.660274,-79.398049
7601,Brick Works,43.683884,-79.36647
7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802
7603,O'Connor Dr / Curity Ave - SMART,43.707582,-79.311439
7604,St Columba Pl / St Clair Ave E,43.70567,-79.310554
7605,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287
7606,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436
7607,Fairmount Park,43.6765897,-79.3163022
7608,Wilket Creek Park,43.720645,-79.355474
7609,Sunnybrook Park,43.720233,-79.362092
7610,Kingston Rd / Beech Ave,43.680095,-79.291714
7611,Victoria Park Ave / Danforth Ave,43.691468,-79.288619
7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327
7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694
7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023
7615,Colonel Danforth Park,43.7777114,-79.1659711
7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911
7617,Starspray Ave / Lawrence Ave E,43.788319,-79.123505
7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042
7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472
7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248
7621,Long Branch GO Station,43.591561,-79.545827
7622,Marie Curtis Park,43.5880774,-79.5432067
7623,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867
7624,Guildwood GO Station (South),43.754978,-79.1971289
7625,Yonge St / Lawrence Ave,43.7254665,-79.40115449999999
7626,Rouge Hill GO Station,43.7805505,-79.1301203
7627,Shaw St / Essex St - SMART,43.667076,-79.425116
7629,Lundy Ave / Etienne Brule Park,43.6625395,-79.5030161
7630,Twelfth St / Thirteenth St,43.6002896,-79.5108692
7631,Florence Gell Park,43.6615467,-79.498398
7632,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305
7633,Noble St / Queen St W,43.6424558,-79.4296346
7634,University Ave / Gerrard St W (WEST) - SMART,43.6578449,-79.3899265
7635,Runnymede Rd / Annette St,43.6596299,-79.4799176
7636,Bloor St W / Riverside Ave,43.647663,-79.487583
7637,Judson St / Royal York,43.6162721,-79.4990363
7639,135 Queens Wharf  - SMART,43.6399714,-79.39940399999999
7640,Spadina Rd / St.Clair Ave West,43.6842741,-79.4100625
7641,Annette St / Dundas W,43.6641174,-79.4588522
7642,Yonge St / St Clair Ave,43.68850459999999,-79.3940052
7643,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176
7644,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901
7645,University of Toronto Scarborough,43.7842419,-79.1849889
7646,University Ave / Richmond St W,43.6503935,-79.3860211
7647,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999
7648,909 Yonge St,43.67515255542865,-79.38849615969643
7650,St Clair W Subway - Heath Entrance,43.686339,-79.4152162
7653,Bloor St W / Indian Rd,43.6555257,-79.45738940000001
7654,Bloor St W / Pacific Ave,43.65412449999999,-79.4636388
7655,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243
7656,Bloor St W / Brock Ave,43.6589882,-79.438715
7657,1 Market St - SMART,43.6469928,-79.3706665
7658,Kings Mill Park,43.64920406876699,-79.49336334201408
7659,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999
7660,285 Victoria St,43.656633,-79.379625
7662,Beaty Ave / Queen St W,43.6393107,-79.4408141
7663,Kilgour Rd / Rumsey Rd,43.718039,-79.371914
7664,Sunnybrook Health Centre - L Wing,43.72268,-79.37644
7665,Sunnybrook Health Centre - S Wing,43.720998,-79.377456
7666,Dundas St W / St Helen Ave - SMART,43.6504218,-79.4407647
7667,Spadina Ave / Sussex Ave - SMART,43.66402799999999,-79.40297869999999
7668,Simcoe St / Dundas St W - SMART,43.6558557,-79.3894093
7670,Yonge St / Woburn Ave - SMART,43.72814640000001,-79.4032194
7671,Yonge St / Montgomery Ave - SMART,43.7093201,-79.3996301
7675,1525 Dundas St,43.6494166,-79.4324221
7676,York University (Glendon Campus) - SMART,43.72736548824631,-79.3814254607724
7677,1303 Yonge St - SMART,43.6846177,-79.39245919999999
7678,York University Station (South) - SMART,43.77345,-79.5002
7679,York University Station (North),43.7741,-79.5005
7680,Princes Gate / Nunavut Dr,43.6334636,-79.4143057
7681,25 Booth Ave,43.6544839,-79.34105699999999
7682,Bathurst St / Front St W,43.64134790000001,-79.4013882
7683,Bay St / Harbour St (West),43.6421013,-79.3784532
7684,Bay St / Harbour St (East),43.64215,-79.377
7685,King / Brant,43.645102,-79.39744979999999
7686,Lower Jarvis / The Esplanade,43.6478206,-79.3704721
7687,Bloor / Gladstone,43.6602021,-79.4342726
7688,High Park Blvd / Parkside Dr,43.644887,-79.45641169999999
